book_tag,title,book_id,infos,desc,book_url
社会,"我们的未来


    
       : 数字社会乌托邦",35668939,[德]理查德·大卫·普雷希特 / 张冬 / 商务印书馆 / 2022-1 / 48.00,科技的每一个进步带来舒适的同时，也压缩了我们的生活空间，导致个人数据被侵犯、交易。对此，有人对数字化的未来充满了天真；有人对硅谷数字公司的独裁发出警告；有人...,https://book.douban.com/subject/35668939/
社会,"局外人


    
       : 加缪作品",24257486,[法] 阿尔贝·加缪 / 柳鸣九 / 上海译文出版社 / 2013-8 / 22.00,阿尔贝•加缪（1913—1960）是法国声名卓著的小说家、散文家和剧作家，“存在主义”文学的大师。1957年因“热情而冷静地阐明了当代向人类良知提出的种种问...,https://book.douban.com/subject/24257486/
社会,万历十五年,1041482,[美] 黄仁宇 / 生活·读书·新知三联书店 / 1997-5 / 18.00元,万历十五年，亦即公元1587年，在西欧历史上为西班牙舰队全部出动征英的前一年；而在中国，这平平淡淡的一年中，发生了若干为历史学家所易于忽视的事件。这些事件，...,https://book.douban.com/subject/1041482/
社会,"梅里雪山


    
       : 寻找十七位友人",35308870,[日]小林尚礼 / 乌尼尔 / 北京联合出版公司 / 2021-5-15 / 88.00元,1991年1月，云南梅里雪山发生了震惊世界的登山事故，中日友好联合登山队十七名队员遭遇雪崩，全部遇难。这是人类登山史上的第二大山难。在一百多年的现代登山史上...,https://book.douban.com/subject/35308870/
社会,"在峡江的转弯处


    
       : 陈行甲人生笔记",35317149,陈行甲 / 人民日报出版社 / 2021-1 / 48.00元,《在峡江的转弯处：陈行甲人生笔记》是陈行甲的自传体随笔，从童年岁月写起，写母亲，写爱人；写了从大学毕业到基层工作九年多的生活经历；回顾了作者在巴东任县委书记...,https://book.douban.com/subject/35317149/
社会,有闲阶级论,34785073,[美] 索尔斯坦·凡勃伦 / 凌复华、彭婧珞 / 上海译文出版社 / 2019-10 / 48.00元,"《有闲阶级论》为美国经济学家、制度经济学鼻祖凡勃伦的代表作之一，于1899年出版。
通过讨论有闲阶级的形成过程及其地位和价值，本书将社会学关注的焦点转移到“...",https://book.douban.com/subject/34785073/
社会,动物农场,4908879,[英] 乔治·奥威尔 / 荣如德 / 上海译文出版社 / 2010-9 / 22.00元,《动物农场》是奥威尔最优秀的作品之一，是一则入木三分的反乌托的政治讽喻寓言。农场的一群动物成功地进行了一场“革命”，将压榨他们的人类东家赶出农场，建立起一个...,https://book.douban.com/subject/4908879/
社会,"镰刀与城市


    
       : 以上海为例的死亡社会史研究",35596141,(法) 安克强 (Christian Henriot) / 刘喆 / 上海社会科学院出版社 / 2021-12 / 88.00,从古至今，死亡一直笼罩着每一个人。不同的文化中，都有关于死亡的解释和丧葬的规定，身处其中的人们又是如何面对现代化和城市化的环境？不同的社会团体和国家机关又是...,https://book.douban.com/subject/35596141/
社会,"人类简史


    
       : 从动物到上帝",26953606,[以] 尤瓦尔·赫拉利 / 林俊宏 / 中信出版社 / 2017-2-1 / 68.00元,"【内容简介】
十万年前，地球上至少有六种不同的人，
但今日，世界舞台为什么只剩下我们自己？
从只能啃食虎狼吃剩残骨的猿人，到跃居食物链顶端的智人，
从雪维洞...",https://book.douban.com/subject/26953606/
社会,现代性及其不满,35653634,[美]史蒂文·史密斯 / 朱陈拓 / 后浪丨九州出版社 / 2021-11 / 88.00元,"耶鲁大学政治哲学公开课姊妹篇，施特劳斯派经典之作
一本书囊括现代哲学大师名著
从文艺复兴的马基雅维利到20世纪诺贝尔文学奖作家索尔•贝娄，
从小说与人生故事...",https://book.douban.com/subject/35653634/
社会,绝对笑喷之弃业医生日志,30293663,[英] 亚当·凯 / 胡逍扬 / 北京时代华文书局 / 2019-4-1 / 56.00元,🎇本书已改编为BBC同名英剧，由英国国宝级演员本·卫肖主演！露西·福布斯（《去他X的世界》）主导演，Sister（《切尔诺贝利》） X Terrible联合...,https://book.douban.com/subject/30293663/
社会,在细雨中呼喊,20421947,余华 / 作家出版社 / 2012-11-1 / 25.00元,《在细雨中呼喊》是二十世纪九十年代的经典文本，是余华的第一部长篇力作。小说描述了一位江南少年的成长经历和心灵历程。《在细雨中呼喊 》的结构来自于对时间的感受...,https://book.douban.com/subject/20421947/
社会,"身份政治


    
       : 对尊严与认同的渴求",35604961,[美] 弗朗西斯·福山 / 刘芳 / 理想国｜中译出版社 / 2021-10 / 68.00元,"「编辑推荐」
★	福山新作，直击欧美民粹浪潮等诸多现象，从身份政治的角度考察国际政治形势
本书是《历史的终结与最后的人》作者弗朗西斯·福山新近出版的作品。作...",https://book.douban.com/subject/35604961/
社会,"亲爱的安吉维拉


    
       : 或一份包含15条建议的女权主义宣言",30370304,(尼日利亚) 奇玛曼达·恩戈兹·阿迪契 / 陶立夏 / 人民文学出版社 / 2019-6 / 42.00,"【《纽约时报》畅销书】
【美国国家公共广播电台2017年十大好书】
【献给所有与抗性别不平等抗争的父母的一份指南】
******
几年前，奇玛曼达•恩戈兹•...",https://book.douban.com/subject/30370304/
社会,"13 67


    
       : 陳浩基作品2",25897884,陳浩基 / 皇冠文化出版有限公司 / 2014-6-9 / NT$350,"我們以為自己走在正確的道路上，
為什麼走著走著，人生卻變了樣？
第一本讓我們感到驕傲的華文警察小說最高傑作！
一組數字，六個片斷，
構成一位警探的故事，
一...",https://book.douban.com/subject/25897884/
社会,"象群中的蚂蚁


    
       : 一个不可接触者家庭与现代印度的形成",30297231,[美]苏迦塔·基达拉 / 杨怡爽 / 中信出版社 / 2021-9-10 / 69.00元,苏迦塔·基达拉出生于一个不可接触者（俗称”贱民”）家庭。虽然绝大多数不可接触者都是文盲，但她的祖父辈在20世纪30年代接受了加拿大传教士的教育，这使得基达拉...,https://book.douban.com/subject/30297231/
社会,动物农场,2035179,[英] 乔治·奥威尔 / 荣如德 / 上海译文出版社 / 2007-3 / 10.00元,"《动物农场》是奥威尔最优秀的作品之一，是一则入木三分的反乌托的政治讽喻寓言。
农场的一群动物成功地进行了一场“革命”，将压榨他们的人类东家赶出农场，建立起一...",https://book.douban.com/subject/2035179/
社会,十三邀3 “我们都在给大问题做注脚”,35253765,许知远 / 一頁folio | 广西师范大学出版社 / 2020-12-1 / 58.00,"◎ 编辑推荐
★ 10余位深刻影响时代的作家、知识分子集体亮相，现象级访谈节目《十三邀》年度钜献——知识分子专辑；许知远策划/主创，陈冲作序推荐：
《十三邀...",https://book.douban.com/subject/35253765/
社会,"社会生物学


    
       : 个体、群体和社会的行为原理与联系",35622463,[美]爱德华·O. 威尔逊（Edward O． Wilson） / 毛盛贤、孙港波、刘晓君、刘耳 / 北京联合出版公司 / 2021-11 / 168.00元,"◎ 编辑推荐
☆ 爱德华·O. 威尔逊以本书为契机，开创了“社会生物学”这一学科，高度综合了众多学科，横跨自然科学和社会科学两大领域。
☆ 作者通过本书不余...",https://book.douban.com/subject/35622463/
社会,"早期中国


    
       : 社会与文化史",35556952,李峰 / 刘晓霞 / 生活·读书·新知三联书店 / 2022-3 / 128.00元,本书以“早期中国”的视角，尝试描述和解释从文明起源至公元220年东汉灭亡的历史，并将此段历史放在一个比较的脉络中，思考国家形成、书写的起源、官僚组织、法律和...,https://book.douban.com/subject/35556952/
社会,巴黎评论·女性作家访谈,34983889,美国《巴黎评论》编辑部 编 / 肖海生 等 / 人民文学出版社 / 2021-2 / 65.00元,《女性作家访谈》是《巴黎评论》编辑部自二〇一七年起推出的特辑，迄今为止已出版两辑。此次推出的《巴黎评论•女性作家访谈》篇目上有所调整，收录了十六位女性作家的...,https://book.douban.com/subject/34983889/
社会,知识分子与社会,25708550,[美] 托马斯·索维尔 / 张亚月、梁兴国 / 中信出版社 / 2013-8 / 68.00元,本书是反思及批判“公共知识分子”的社会学名著，也是研究当代思想史的重要参考资料。本书从观念、经济、社会、媒体、法律、战争等6个方面全面陈述了知识分子在社会发...,https://book.douban.com/subject/25708550/
社会,"八次危机


    
       : 中国的真实经验",20394150,温铁军、等 / 东方出版社 / 2013-1-1 / 55.00元,"内容简介：
""在人们通常的意识形态中，中国没有发生过经济危机，也不可能发生经济危机，最多只能算是经济波动，而不能算是危机。但作者认为，中国不仅发生过经济危机...",https://book.douban.com/subject/20394150/
社会,"格调


    
       : 社会等级与生活品味",26948144,[美] 保罗·福塞尔（Paul Fussell） / 梁丽真、乐涛、石涛 / 北京联合出版公司 / 2017-2 / 68.00元,"真正的格调超然于等级之外
精确而剌痛人的社会等级指南
畅销三十年的品味评判毒舌之作
………………
※内容简介※
等级是什么？为什么约翰·肯尼迪在电视上看到理...",https://book.douban.com/subject/26948144/
社会,"现实的社会建构


    
       : 知识社会学论纲",30421672,[美国] 彼得·伯格、[美] 托马斯·卢克曼 / 吴肃然、李钧鹏 张文杰 校对 / 北京大学出版社 / 2019-3 / 38.00元,《现实的社会建构》是知识社会学的经典之作，也是社会建构论的扛鼎之作，更是社会学领域影响较大的著作之一。该书不仅将知识社会学的考察范围，从少数人关心的科学和理...,https://book.douban.com/subject/30421672/
社会,妻子们的思秋期,34894713,[日]斋藤茂男 / 高璐璐 / 浙江人民出版社 / 2020-1 / 45.00元,"“我和我丈夫，就像坐了两个不同的升降电梯，他一直向上，而我一直向下，就这样错开了……”
看似光鲜的幸福家庭背后，却是无尽的寂寞和空虚。这些日本都市中产阶级家...",https://book.douban.com/subject/34894713/
社会,旧制度与大革命,24530465,[法]托克维尔 / 冯棠 / 商务印书馆 / 2013-3 / 68.00元,本书是关于法国大革命的经典研究著述。书中通过对大量史实的分析，揭示了旧制度与法国大革命的内在联系。既论述了大革命的开创性和决裂性，又论述了它的连续性，认为大...,https://book.douban.com/subject/24530465/
社会,"性别麻烦


    
       : 女性主义与身份的颠覆",3339862,朱迪斯·巴特勒 / 宋素凤 / 上海三联书店 / 2009-1 / 30.00元,1990年面世的《性别麻烦》是女性主义理论和性别研究的重要著作，一经出版即引来赞誉和争议无数，并被奉为开创“酷儿理论”的经典文本。巴特勒因此书而一举成为当代...,https://book.douban.com/subject/3339862/
社会,消费社会,25900948,[法] 让·鲍德里亚 / 刘成富、全志钢 / 南京大学出版社 / 2014-10-1 / 32.00元,本书围绕消费这个中心对包括美国在内的西方社会进行了详尽而深刻的剖析，向人们揭示了大型技术统治集团是如何引起不可遏制的消费欲望，并在此基础上对阶级社会里的各个...,https://book.douban.com/subject/25900948/
社会,"读水浒


    
       : 人性的十三种刻度",35674072,押沙龙 / 三秦出版社 / 2022-1-2 / 49.80,这是一本解读《水浒传》人物的书。书中写了林冲、鲁智深、宋江、吴用、晁盖、武松、李逵、扈三娘、石秀、燕青、史进、雷横、朱仝、杨志等十几个人物，作者“努力去理解...,https://book.douban.com/subject/35674072/
社会,围城,11524204,钱锺书 / 人民文学出版社 / 1991-2-1 / 39.00元,《围城》是一幅栩栩如生的世井百态图，人生的酸甜苦辣千般滋味均在其中得到了淋漓尽致的体现。钱钟书先生将自己的语言天才并入极其渊博的知识，再添加上一些讽刺主义的...,https://book.douban.com/subject/11524204/
社会,"新闻的发明


    
       : 世界是如何认识自己的",35690621,[英]安德鲁·佩蒂格里 / 董俊祺、童桐 / 广西师范大学出版社 / 2022-1 / 128.00,早在印刷术发明之前，人们就渴望信息。在前工业时代，人们通过谈话、八卦、庆祝活动、布道和公告来收集和分享新闻。印刷时代催生了小册子、期刊和最早的新闻纸，将新闻...,https://book.douban.com/subject/35690621/
社会,"原则


    
       : 应对变化中的世界秩序",35732136,[美] 瑞·达利欧 / 崔苹苹、刘波 / 中信出版集团 / 2022-1-10 / 168.00元,"自然界的发展是有规律的，而任何事物都按其固有的轨迹运行。人们能够用一定的方法去认识它、体验它、并按照客观规律改造它。
从《原则》《债务危机》到本书，桥水投资...",https://book.douban.com/subject/35732136/
社会,白夜行,3259440,[日] 东野圭吾 / 刘姿君 / 南海出版公司 / 2008-9 / 29.80元,“只希望能手牵手在太阳下散步”，这个象征故事内核的绝望念想，有如一个美丽的幌子，随着无数凌乱、压抑、悲凉的故事片段像纪录片一样一一还原：没有痴痴相思，没有海...,https://book.douban.com/subject/3259440/
社会,克拉拉与太阳,35315153,[英] 石黑一雄 / 宋佥 / 上海译文出版社 / 2021-3 / 68.00,"“太阳总有办法照到我们，不管我们在哪里。”
~
克拉拉是一个专为陪伴儿童而设计的太阳能人工智能机器人（AF），具有极高的观察、推理与共情能力。她坐在商店展示...",https://book.douban.com/subject/35315153/
社会,未来简史,26943161,[以色列] 尤瓦尔·赫拉利 / 林俊宏 / 中信出版社 / 2017-2 / 68.00元,进入21世纪后，曾经长期威胁人类生存、发展的瘟疫、饥荒和战争已经被攻克，智人面临着新的待办议题：永生不老、幸福快乐和成为具有“神性”的人类。在解决这些新问题...,https://book.douban.com/subject/26943161/
社会,"单向度的人


    
       : 发达工业社会意识形态研究",26935185,[美] 赫伯特·马尔库塞 / 刘继 / 重庆出版社 上海译文出版社 / 2016-12 / 46.00元,全书除导言外，包括“单向度社会”、“单向度的思想”和“进行替代性选择的机会”三部分。作者通过对政治、生活、思想、文化、语言等领域的分析、批判，指出发达工业社...,https://book.douban.com/subject/26935185/
社会,"大转型


    
       : 我们时代的政治与经济起源",34840593,[英] 卡尔·波兰尼 / 冯钢、刘阳 / 当代世界出版社 / 2020-1 / 79.00元,著名历史学家汤因比曾说：“人类在历史发展中常常要面临来自人或自然的一系列重大挑战，在这些重大挑战交汇的关节点上，人类社会存在多种可能的走向。”20世纪三四十...,https://book.douban.com/subject/34840593/
社会,流俗地,35430425,[马来西亚] 黎紫书 / 北京十月文艺出版社 / 2021-4-1 / 55,"《亚洲周刊》2020年十大小说  华语文学的惊喜收获
王德威×王安忆 倾力推荐   “黎紫书为当代马华文学注入几分少见的温情”
《流俗地》以马来西亚锡都，被...",https://book.douban.com/subject/35430425/
社会,社会契约论,1277981,[法] 卢梭 / 何兆武 / 商务印书馆 / 2003-2-1 / 18.00元,本书是十八世纪法国启蒙思想家、法国大革命的思想先驱卢梭（1712—1778）的一部政治哲学著作。它探讨的是政治权利的原理，它的主旨是为人民民主主权的建立奠定...,https://book.douban.com/subject/1277981/
社会,"崩溃


    
       : 社会如何选择成败兴亡",35684427,[美]贾雷德·戴蒙德 / 廖月娟 / 中信出版集团 / 2022-1 / 118,本书所说的“崩溃”，是指某一人类社会在相当长一段时间内，人口急剧减少，政治、经济、社会复杂程度骤降，终至瓦解。这在人类历史上并不罕见，许多壮丽的文明遗址引发...,https://book.douban.com/subject/35684427/
社会,"六论自发性


    
       : 自主、尊严，以及有意义的工作和游戏",30441554,[美] 詹姆斯·C. 斯科特 / 袁子奇 / 社会科学文献出版社 / 2019-4 / 58.00元,"【内容简介】
著名的当代思想家、耶鲁大学教授詹姆斯•斯科特曾告诉我们国家的视角为什么是错的。现在，在这本简短易懂、极其个人化的新作中，他论证了无政府主义者的...",https://book.douban.com/subject/30441554/
社会,"全民基本收入


    
       : 实现自由社会与健全经济的方案",35651849,[比利时]菲利普·范·帕里斯（Van Parijs）、[比利时]雅尼克·范德波特（Vanderborght） / 成福蕊 / 广西师范大学出版社 / 2021-12 / 88.00元,诺奖得主阿玛蒂亚•森推荐，法国经济协会2020最佳经济著作奖，“基本收入理论之父”帕里斯重磅之作，一本适合大众阅读的经济学著作，一场不可多得的跨学科全范围大...,https://book.douban.com/subject/35651849/
社会,身份的焦虑,35127641,[英] 阿兰·德波顿 / 陈广兴  南治国 / 上海译文出版社 / 2020-8-1 / 58.00元,在他人眼里，我是怎样一个人？我是个成功者还是失败者？每个人的内心，都潜藏着对自身身份的一种难言的“焦虑”。可有谁曾真正审视过这种身份的焦虑呢？睿智的德波顿做...,https://book.douban.com/subject/35127641/
社会,"看护杀人


    
       : 走投无路的家人的自白",35127648,[日]每日新闻大阪社会部采访组 / 石雯雯 / 上海译文出版社 / 2020-8 / 42.00,看护问题在老龄化的日本日益严重，看护人才流失、社会福利支持不足，最终演化成家庭看护中的激烈矛盾。近几年，日本接二两三地发生因身心疲于看护而杀害家人的“看护杀...,https://book.douban.com/subject/35127648/
社会,天幕红尘,24748615,豆豆 / 作家出版社 / 2013-6-1 / 36.00元,《天幕红尘》除了继续保存豆豆小说特有的世界背景，商战风云和人生思考之外，政治元素的介入，显得非常突出，从苏联解体，石油大亨罗家明一夜之间破产自杀写起，始终不...,https://book.douban.com/subject/24748615/
社会,卡拉马佐夫兄弟,25887924,陀思妥耶夫斯基 (Ф.М.Достоевский) / 荣如德 / 上海译文出版社 / 2015-2-1 / CNY 78.00,本书系俄国大作家陀思妥耶夫斯基代表作之一。小说通过一桩真实的弑父案，描写老卡拉马佐夫同三个儿子即两代人之间的尖锐冲突。老卡拉马佐夫贪婪好色，独占妻子留给儿子...,https://book.douban.com/subject/25887924/
社会,"轴心文明与现代社会


    
       : 探索大历史的结构",35472589,金观涛 / 东方出版社 / 2021-6-1 / 108.00元,本书以轴心文明的起源和演化为基点，运用观念史和系统论的研究方法，系统勾画了史前至今人类文明的主要脉络，并试图寻找一种能够容纳不同文明的大历史观。这种历史观既...,https://book.douban.com/subject/35472589/
社会,"里约折叠


    
       : 追击贫民窟毒枭",35673724,[英]米沙·格兰尼 / 吴桑雨 / 理想国 | 海南出版社 / 2021-11 / 59.00元,"媲美《教父》的波谲云诡，匹敌《毒枭》的冷血黑暗
一个绝望的父亲转眼成为叱咤巴西的毒枭，一个政府、警察、毒贩三方争斗的地下世界
深入南美洲超大型贫民窟罗西尼亚...",https://book.douban.com/subject/35673724/
社会,"工作


    
       : 巨变时代的现状、挑战与未来",35686239,［美］埃伦•拉佩尔•谢尔 / 秦晨 / 后浪丨北京时代华文书局 / 2021-12 / 90.00元,"工作，它不顶用了。这是后工业化富足时代的充满讽刺意味的背景。
◎曾经，“劳动光荣”“勤劳致富”，
◎如今，它却只是让你我成了“打工人”。“工作”被恶意混淆为...",https://book.douban.com/subject/35686239/
社会,"破碎的生活


    
       : 普通德国人经历的20世纪",35702682,[美]康拉德·H.雅劳施 / 王晨 / 广西师范大学出版社 / 2022-1 / 108.00元,"一幅20世纪德国历史的完整图景，一部折射大时代的“小人物”群像
从纳粹独裁、二战、大屠杀、冷战到柏林墙倒塌
在充斥着杀戮与死亡的剧变中，普通人如何重建破碎的...",https://book.douban.com/subject/35702682/
社会,病人家属，请来一下,35604398,王兴 / 上海译文出版社 / 2021-9-1 / 48,"家人得了癌症，我该怎么办？
如何选择合适的医院和医生？
如何跟医生有效沟通？
要不要告诉家人他得癌症了？
癌症病人饮食有哪些禁忌？
工薪阶层该如何有效应对癌...",https://book.douban.com/subject/35604398/
社会,男性统治,26921060,[法] 皮埃尔·布尔迪厄（Pierre Bourdieu） / 刘晖 / 中国人民大学出版社 / 2017-1 / 38.00,布尔迪厄一直致力于揭露所有社会领域中存在的统治关系：统治者将他们的价值观念强加给被统治者，被统治者不知不觉地参与了对自身的统治。这其中就包括潜藏在男性和女性...,https://book.douban.com/subject/26921060/
社会,超单身社会,35817779,[日] 荒川和久 / 郭超敏 / 浙江人民出版社 / 2022-5-1 / 49.00元,"★ 不是不能结婚，是不愿意结婚
★ 回应越单身越快乐问题的蓝宝书
——————
◎ 未婚者是社会公害吗？
◎ 职场女性不结婚了吗？
◎ 男人失去恋爱能力了吗...",https://book.douban.com/subject/35817779/
社会,"黑箱


    
       : 日本之耻",30484795,[日]伊藤诗织 / 匡匡 / 中信出版集团 / 2019-4 / 48.00元,"【内容简介】
性侵的案发现场，隔绝的私密空间，被称为“黑箱”，而揭开这个“黑箱”时，暴露出来的则是调查机构与司法体系中的更为巨大的“黑箱”。
本书是日本#M...",https://book.douban.com/subject/30484795/
社会,变量4：大国的腾挪,35703169,何帆 / 新星出版社 / 2021-12-30 / 69,"本书是“变量”系列图书的最新一本。著名学者何帆发愿要用30年的时间，通过这套书为中国经济立传。
在《变量：大国的腾挪》中，何帆继续他对中国经济的记录。他用双...",https://book.douban.com/subject/35703169/
社会,活着就是冲天一喊,35498378,陈年喜 / 台海出版社 / 2021-6-25 / 56,"本书是矿工诗人陈年喜首部非虚构故事集，由真故图书出品。
获得
✭6月新浪好书榜
✭7月华文好书榜、《中华读书报》好书榜、绿茶书情好书榜
✭8月文学榜好书榜
...",https://book.douban.com/subject/35498378/
社会,非暴力沟通,3533221,[美] 马歇尔·卢森堡 / 阮胤华 / 华夏出版社 / 2009-1 / 29.00元,作为一个遵纪守法的好人，也许我们从来没有想过和“暴力”扯上关系。不过如果稍微留意一下现实生活中的谈话方式，并且用心体会各种谈话方式给我们的不同感受，我们一定...,https://book.douban.com/subject/3533221/
社会,酒吧长谈,34933180,[秘鲁] 马里奥·巴尔加斯·略萨 / 孙家孟 / 人民文学出版社 / 2021-3 / 128.00元,《酒吧长谈》是诺贝尔文学奖得主马里奥•巴尔加斯•略萨极富创作野心的作品之一，可能也是体现这位当代作家如何利用文学来进行政治思考的绝佳范例。小说的故事背景是奥...,https://book.douban.com/subject/34933180/
社会,"袍哥


    
       : 1940年代川西乡村的暴力与秩序",30337489,王笛 / 北京大学出版社 / 2018-10 / 69.00元,袍哥是1949年之前活跃于长江中上游的秘密社会组织，其影响力与青帮、洪门不相上下。当其最盛时，川省约有70%成年男子加入，影响力及于各个角落，在川军、湘军中...,https://book.douban.com/subject/30337489/
社会,"他者的消失


    
       : 当代社会、感知与交际",33442258,[德]韩炳哲 / 吴琼 / 中信出版集团 / 2019-6-1 / 35.00,"他者的时代已然逝去。
那朋友似的、地狱般的、神秘的、诱惑的、爱欲的他者已让位于同者。如今，同质化的扩散形成病理变化，对社会体造成侵害。扩散之势愈演愈烈。使社...",https://book.douban.com/subject/33442258/
社会,"事实


    
       : 用数据思考，避免情绪化决策",33385402,[瑞典] 汉斯·罗斯林、[瑞典] 欧拉·罗斯林、[瑞典]  安娜·罗斯林·罗朗德 / 张征 / 文汇出版社 / 2019-4 / 99.00元,"◆比尔•盖茨送给全美大学生的毕业礼物：一人一本《事实》
◆避免情绪化决策！
◆颠覆你思维方式的神作，正在席卷全球！畅销近20个国家：美国、英国、德国、日本、...",https://book.douban.com/subject/33385402/
社会,心居,35065058,滕肖澜 / 北京十月文艺出版社 / 2020-10 / 59.00元,"★同名热播大剧原著小说
滕华涛丨导演
海清、童瑶、张颂文丨领衔主演
冯绍峰丨特邀主演
★鲁迅文学奖得主滕肖澜重磅长篇《心居》
★每个人都在孜孜不倦地活着，痛...",https://book.douban.com/subject/35065058/
社会,"成功的反思


    
       : 混亂世局中，我們必須重新學習的一堂課",35335482,邁可．桑德爾（Michael J. Sandel） / 賴盈滿 / 先覺 / 2021-2,"當代最有影響力的政治哲學家，引領思潮的重要指標
《正義》哈佛教授桑德爾  睽違八年重磅新作
用思辨回應撕裂的世界，當前我們最需要的一本書
只要努力就有機會成...",https://book.douban.com/subject/35335482/
社会,文城,35335514,余华 / 北京十月文艺出版社 / 2021-3 / 59.00元,"【编辑推荐】
★时隔八年，余华全新长篇重磅归来！
◆人生就是自己的往事和他人的序章
时代的洪流推着每个人做出各自的选择。
这是一个荒蛮的年代，结束的尚未结束...",https://book.douban.com/subject/35335514/
社会,"规训与惩罚


    
       : 监狱的诞生",1012307,[法] 米歇尔·福柯 / 刘北成、杨远婴 / 生活·读书·新知三联书店 / 2003-1 / 21.80元,本书旨在论述关于现代灵魂与一种新的审判权力之间相互关系的历史，论述现行的科学—法律综合体的系谱。在这种综合体中，惩罚权力获得了自身的基础、证明和规则，扩大了...,https://book.douban.com/subject/1012307/
社会,"以利为利


    
       : 财政关系与地方政府行为",10587755,周飞舟 / 上海三联书店 / 2012-2-1 / 35.00元,本书主要内容包括：序论：政府行为与中央-地方关系、改革前的中央地方关系、财政包干的效应和后果、分税制改革及其影响等。,https://book.douban.com/subject/10587755/
社会,"第4消费时代


    
       : 共享经济的新型社会",26201890,[日] 三浦展 / 马奈 / 东方出版社 / 2014-10 / 42.00元,日本经历第三消费社会，尤其“3·11大地震”，让日本民众幡然醒悟，已经被摧毁的物质，即便恢复原貌又有什么意义？物质已经不足以让人感到幸福。在灾难中成长的日本...,https://book.douban.com/subject/26201890/
社会,一句顶一万句,3633461,刘震云 / 长江文艺出版社 / 2009-3 / 29.80,《一句顶一万句》的故事很简单，小说的前半部写的是过去：孤独无助的吴摩西失去唯一能够“说得上话”的养女，为了寻找，走出延津；小说的后半部写的是现在：吴摩西养女...,https://book.douban.com/subject/3633461/
社会,"被隱形的女性


    
       : 從各式數據看女性受到的不公對待，消弭生活、職場、設計、醫療中的各",35115455,卡洛琳．克里亞朵．佩雷茲 / 洪夏天 / 商周出版 / 2020-7,"一本你我、企業、政府，都該閱讀的重要著作！
對女性不友善的體制與設計多不勝數，有些甚至出人意料！
且看英國得獎自由人權活動家佩雷茲一一道來，提出可行解方。
...",https://book.douban.com/subject/35115455/
政治,"置身事内


    
       : 中国政府与经济发展",35546622,兰小欢 / 上海人民出版社 / 2021-8 / 65.00元,"“在成功的经济体中，经济政策一定是务实的，不是意识形态化的。是具体的，不是抽象的。”
直面真问题、深究真逻辑的复旦大学经济学“毕业课”
☆ 连接抽象经济学理...",https://book.douban.com/subject/35546622/
政治,政治学通识,26658395,包刚升 / 北京大学出版社 / 2015-11 / 49.00元,本书是作者在复旦大学政治学课程讲义的基础上修改润色而成的。本书力求成为一部通俗易懂、深入浅出的政治学普及入门读物。这部书正是为那些对政治和公共事务感兴趣的读...,https://book.douban.com/subject/26658395/
政治,中国历代政治得失,1003479,钱穆 / 生活·读书·新知三联书店 / 2001 / 12.00元,《中国历代政治得失》为作者的专题演讲合集，分别就中国汉、唐、宋、明、清五代的政府组织、百官职权、考试监察、财经赋税、兵役义务等种种政治制度作了提要勾玄的概观...,https://book.douban.com/subject/1003479/
政治,"中国国家治理的制度逻辑


    
       : 一个组织学研究",26901114,周雪光 / 生活·读书·新知三联书店 / 2017-3-1 / 45.00元,关于中国国家的治理逻辑，本书主要沿着两条脉络进行探讨：一是中央权威与地方政府之间的关系，这体现在各级政府体制的制度设施和行为方式；一是国家与民众之间的关系，...,https://book.douban.com/subject/26901114/
政治,论中国,26607419,[美] 亨利·基辛格 / 胡利平 / 中信出版社 / 2015-7 / 68.00元,《论中国》是美国前国务卿、“政坛常青树”亨利·基辛格一部中国问题专著。他以一位资深外交家和思想家的独特视角，分析和梳理了中国自鸦片战争以来的外交传统，从围棋...,https://book.douban.com/subject/26607419/
政治,"算法的力量


    
       : 人类如何共同生存？",35668949,[英]杰米·萨斯坎德（Jamie Susskind） / 李大白 / 北京日报出版社 / 2022-2 / 98.00元,"「内容简介」
本书是一部面向21世纪的政治启蒙读物，从数字时代社会的特征、未来的权力形式，到未来的自由、民主、正义，为我们了解安排人类集体生活的未来的政治提...",https://book.douban.com/subject/35668949/
政治,"政治秩序的起源


    
       : 从前人类时代到法国大革命",25971624,[美] 弗朗西斯·福山 / 毛俊杰 / 广西师范大学出版社 / 2014-9 / 88.00元,梁文道、刘瑜、熊培云、许知远联袂主编——“理想国译丛”（MIRROR）系列之一（005）——保持开放性的思想和非功利的眼睛，看看世界的丰富性与复杂性。本书有...,https://book.douban.com/subject/25971624/
政治,当代政治哲学,26389495,[加拿大] 威尔·金里卡 / 刘莘 / 上海译文出版社 / 2015-9-1 / 78,“历经一百多年而尚在进行之中的中国社会巨变依然保持其前景不明朗的特点，这自然无法满足人们对良序而稳定社会的要求，而政治哲学的正义目标的预期后果却正在于这样一...,https://book.douban.com/subject/26389495/
政治,"转型中的地方政府（第二版）


    
       : 官员激励与治理（第二版）",27120243,周黎安 / 格致出版社  上海三联书店   上海人民出版社 / 2017-8 / 78.00元,中国在过去30年取得了经济增长的奇迹，其中，有些学者从政府的角度来解析经济发展之谜，尤其是关注于地方政府在发展中充当的角色以及地方政府与中央政府的博弈过程。...,https://book.douban.com/subject/27120243/
